joint_number,joint_length,wall_thickness,dist_upstream_weld,log_distance,elevation,event_type,depth_percent,id_reduction,length,width,burst_mop,clock_position,orientation,comments,inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned,event_type_normalized,is_reference,clock_decimal,original_index
,,0.344,-25.58,30576.86,761.7079,Metal Loss-Manufacturing Anomaly,10.0,,3.23,1.58,,11:42,,,2007,Metal Loss-Manufacturing Anomaly_30576.9,True,30576.86,30577.24,METAL_LOSS_MFG,False,11.7,1333
,,0.344,-26.01,30577.29,761.7061,Metal Loss-Manufacturing Anomaly,14.0,,4.02,3.74,,11:30,,,2007,Metal Loss-Manufacturing Anomaly_30577.3,True,30577.29,30577.67,METAL_LOSS_MFG,False,11.5,1334
,,0.344,-26.71,30577.99,761.7032,Metal Loss-Manufacturing Anomaly,10.0,,4.13,8.66,,11:20,,,2007,Metal Loss-Manufacturing Anomaly_30578.0,True,30577.99,30578.370000000003,METAL_LOSS_MFG,False,11.333333333333334,1335
,,0.344,-27.33,30578.61,761.7006,Metal Loss-Manufacturing Anomaly,28.0,,3.94,6.38,,11:28,,,2007,Metal Loss-Manufacturing Anomaly_30578.6,True,30578.61,30578.99,METAL_LOSS_MFG,False,11.466666666666667,1336
,,0.344,-5.65,30676.87,761.3112,Metal Loss-Manufacturing Anomaly,17.0,,3.03,0.55,,6:24,,,2007,Metal Loss-Manufacturing Anomaly_30676.9,True,30676.87,30677.25,METAL_LOSS_MFG,False,6.4,1340
,,0.344,-5.65,30676.88,761.3111,Metal Loss-Manufacturing Anomaly,13.0,,2.79,0.63,,6:34,,,2007,Metal Loss-Manufacturing Anomaly_30676.9,True,30676.88,30677.26,METAL_LOSS_MFG,False,6.566666666666666,1341
,,0.344,-5.28,31013.67,759.3892,Metal Loss-Manufacturing Anomaly,15.0,,0.47,0.71,,4:16,,,2007,Metal Loss-Manufacturing Anomaly_31013.7,True,31013.67,31014.05,METAL_LOSS_MFG,False,4.266666666666667,1355
,,0.344,-0.68,31509.12,760.0275,Cluster,31.0,,6.41,31.02,1.6,2:17,External,,2007,Cluster_31509.1,True,31509.12,31509.5,CLUSTER,False,2.283333333333333,1372
,,0.344,-0.79,31509.22,760.0281,Cluster,14.0,,3.59,14.6,,10:05,External,,2007,Cluster_31509.2,True,31509.22,31509.6,CLUSTER,False,10.083333333333334,1373
,,0.344,-0.7,31549.2,760.2205,Cluster,28.0,,5.63,6.43,1.65,2:54,External,,2007,Cluster_31549.2,True,31549.2,31549.58,CLUSTER,False,2.9,1376
,,0.344,-0.7,31549.2,760.2205,Cluster,12.0,,4.92,4.34,,5:24,External,,2007,Cluster_31549.2,True,31549.2,31549.58,CLUSTER,False,5.4,1377
,,0.344,-2.56,31551.06,760.2221,Cluster,11.0,,6.3,7.92,,11:30,External,,2007,Cluster_31551.1,True,31551.06,31551.44,CLUSTER,False,11.5,1378
,,0.344,-0.77,31574.91,759.8604,Cluster,52.0,,4.91,8.27,1.43,6:22,External,,2007,Cluster_31574.9,True,31574.91,31575.29,CLUSTER,False,6.366666666666666,1382
,,0.344,-0.8,31574.95,759.8592,Cluster,10.0,,3.01,5.43,,3:58,External,,2007,Cluster_31575.0,True,31574.95,31575.33,CLUSTER,False,3.966666666666667,1383
,,0.344,-0.81,31574.96,759.8589,Metal Loss,24.0,,4.13,2.28,1.74,5:29,External,,2007,Metal Loss_31575.0,True,31574.96,31575.34,METAL_LOSS,False,5.483333333333333,1384
,,0.344,-9.33,31583.48,759.5674,Metal Loss,19.0,,1.42,1.77,,6:28,External,,2007,Metal Loss_31583.5,True,31583.48,31583.86,METAL_LOSS,False,6.466666666666667,1385
,,0.344,-39.04,31980.44,754.9454,Cluster,13.0,,3.34,16.86,,4:26,External,,2007,Cluster_31980.4,True,31980.44,31980.82,CLUSTER,False,4.433333333333334,1402
,,0.344,-28.99,32514.08,725.6285,Cluster,16.0,,4.18,2.2,,11:34,External,,2007,Cluster_32514.1,True,32514.08,32514.460000000003,CLUSTER,False,11.566666666666666,1426
,,0.344,-0.77,32594.86,739.352,Cluster,28.0,,1.45,3.58,1.84,6:40,External,,2007,Cluster_32594.9,True,32594.86,32595.24,CLUSTER,False,6.666666666666667,1430
,,0.344,-0.82,32594.9,739.3589,Metal Loss,10.0,,0.94,1.34,,4:25,External,,2007,Metal Loss_32594.9,True,32594.9,32595.28,METAL_LOSS,False,4.416666666666667,1431
,,0.344,-13.11,32925.21,749.6401,Cluster,31.0,,21.61,16.78,1.46,7:20,External,,2007,Cluster_32925.2,True,32925.21,32925.59,CLUSTER,False,7.333333333333333,1443
,,0.344,-13.89,32925.99,749.6223,Cluster,21.0,,4.21,2.89,1.75,6:17,External,,2007,Cluster_32926.0,True,32925.99,32926.369999999995,CLUSTER,False,6.283333333333333,1444
,,0.344,-15.03,32927.13,749.5958,Metal Loss,19.0,,1.46,0.75,,6:53,External,,2007,Metal Loss_32927.1,True,32927.13,32927.509999999995,METAL_LOSS,False,6.883333333333333,1445
,,0.344,-16.2,32928.3,749.5687,Cluster,14.0,,2.57,5.09,,7:17,External,,2007,Cluster_32928.3,True,32928.3,32928.68,CLUSTER,False,7.283333333333333,1446
,,0.344,-0.74,32952.77,749.0267,Cluster,10.0,,2.57,2.49,,7:12,External,,2007,Cluster_32952.8,True,32952.77,32953.149999999994,CLUSTER,False,7.2,1448
,,0.344,-0.79,33032.88,747.9696,Cluster,10.0,,0.88,2.51,,3:34,External,,2007,Cluster_33032.9,True,33032.88,33033.259999999995,CLUSTER,False,3.5666666666666664,1453
,,0.344,-0.79,33112.92,747.1422,Cluster,12.0,,2.48,4.75,,4:02,External,,2007,Cluster_33112.9,True,33112.92,33113.299999999996,CLUSTER,False,4.033333333333333,1456
,,0.344,-38.72,33190.85,746.5087,Metal Loss,11.0,,3.66,7.36,,7:24,External,,2007,Metal Loss_33190.8,True,33190.85,33191.229999999996,METAL_LOSS,False,7.4,1458
,,0.344,-32.28,33304.46,744.7818,Cluster,28.0,,4.36,6.72,1.7,11:47,External,,2007,Cluster_33304.5,True,33304.46,33304.84,CLUSTER,False,11.783333333333333,1462
,,0.344,-23.38,33374.95,744.1882,Cluster,23.0,,3.55,1.91,1.76,6:10,External,,2007,Cluster_33374.9,True,33374.95,33375.329999999994,CLUSTER,False,6.166666666666667,1466
,,0.344,-29.78,33381.36,744.1271,Cluster,31.0,,1.76,1.32,1.82,5:32,External,,2007,Cluster_33381.4,True,33381.36,33381.74,CLUSTER,False,5.533333333333333,1467
,,0.344,-30.26,33381.84,744.1223,Cluster,29.0,,4.33,4.63,1.69,5:24,External,,2007,Cluster_33381.8,True,33381.84,33382.219999999994,CLUSTER,False,5.4,1468
,,0.344,-31.6,33383.18,744.1089,Cluster,13.0,,4.98,1.64,,5:52,External,,2007,Cluster_33383.2,True,33383.18,33383.56,CLUSTER,False,5.866666666666667,1469
,,0.344,-14.08,33405.66,743.7271,Metal Loss,15.0,,2.05,1.5,,4:30,External,,2007,Metal Loss_33405.7,True,33405.66,33406.04,METAL_LOSS,False,4.5,1472
,,0.344,-14.38,33405.96,743.7201,Metal Loss,10.0,,1.69,1.58,,4:20,External,,2007,Metal Loss_33406.0,True,33405.96,33406.34,METAL_LOSS,False,4.333333333333333,1473
,,0.344,-8.19,33479.84,742.2173,Metal Loss,13.0,,0.75,0.63,,11:34,External,,2007,Metal Loss_33479.8,True,33479.84,33480.219999999994,METAL_LOSS,False,11.566666666666666,1477
,,0.344,-8.58,33480.23,742.2106,Cluster,26.0,,3.61,3.29,1.74,12:28,External,,2007,Cluster_33480.2,True,33480.23,33480.61,CLUSTER,False,12.466666666666667,1478
,,0.344,-8.7,33480.35,742.2086,Cluster,13.0,,3.37,2.1,,11:17,External,,2007,Cluster_33480.3,True,33480.35,33480.729999999996,CLUSTER,False,11.283333333333333,1479
,,0.344,-9.4,33481.04,742.1967,Metal Loss,15.0,,0.79,0.71,,10:56,External,,2007,Metal Loss_33481.0,True,33481.04,33481.42,METAL_LOSS,False,10.933333333333334,1480
,,0.344,-0.74,33592.28,742.8578,Cluster,25.0,,4.87,17.39,1.7,4:46,External,,2007,Cluster_33592.3,True,33592.28,33592.659999999996,CLUSTER,False,4.766666666666667,1485
,,0.344,-7.35,33638.82,742.6487,Metal Loss,10.0,,2.99,0.67,,2:35,External,,2007,Metal Loss_33638.8,True,33638.82,33639.2,METAL_LOSS,False,2.5833333333333335,1487
,,0.344,-38.93,33670.4,742.2473,Cluster,10.0,,2.71,8.94,,6:53,External,,2007,Cluster_33670.4,True,33670.4,33670.78,CLUSTER,False,6.883333333333333,1488
,,0.344,-39.28,33750.65,740.3107,Cluster,34.0,,0.94,5.43,1.86,7:58,Internal,,2007,Cluster_33750.7,True,33750.65,33751.03,CLUSTER,False,7.966666666666667,1491
,,0.344,-1.96,33753.51,740.186,Metal Loss,13.0,,1.06,1.1,,12:25,External,,2007,Metal Loss_33753.5,True,33753.51,33753.89,METAL_LOSS,False,12.416666666666666,1493
,,0.344,-0.78,33817.11,737.7441,Metal Loss,36.0,,0.91,8.35,1.86,12:26,External,,2007,Metal Loss_33817.1,True,33817.11,33817.49,METAL_LOSS,False,12.433333333333334,1496
,,0.344,-37.04,33853.37,738.0185,Metal Loss,12.0,,0.71,0.71,,12:04,External,,2007,Metal Loss_33853.4,True,33853.37,33853.75,METAL_LOSS,False,12.066666666666666,1498
,,0.344,-39.1,33895.42,737.4701,Metal Loss,16.0,,0.71,1.53,,11:00,External,,2007,Metal Loss_33895.4,True,33895.42,33895.799999999996,METAL_LOSS,False,11.0,1500
,,0.344,-12.79,33949.1,736.746,Metal Loss,13.0,,2.84,2.36,,4:01,External,,2007,Metal Loss_33949.1,True,33949.1,33949.479999999996,METAL_LOSS,False,4.016666666666667,1503
,,0.344,-39.02,33975.32,736.1619,Cluster,10.0,,2.64,8.5,,7:27,External,,2007,Cluster_33975.3,True,33975.32,33975.7,CLUSTER,False,7.45,1505
,,0.344,-8.15,34024.54,735.0509,Cluster,18.0,,4.12,3.94,,6:25,Internal,,2007,Cluster_34024.5,True,34024.54,34024.92,CLUSTER,False,6.416666666666667,1509
,,0.344,-8.66,34025.04,735.0451,Cluster,25.0,,2.81,3.37,1.79,6:19,Internal,,2007,Cluster_34025.0,True,34025.04,34025.42,CLUSTER,False,6.316666666666666,1510
,,0.344,-39.18,34055.57,734.6328,Metal Loss,21.0,,1.38,4.41,1.86,10:28,External,,2007,Metal Loss_34055.6,True,34055.57,34055.95,METAL_LOSS,False,10.466666666666667,1511
,,0.344,-0.77,34057.22,734.6066,Metal Loss,11.0,,0.71,0.67,,10:43,External,,2007,Metal Loss_34057.2,True,34057.22,34057.6,METAL_LOSS,False,10.716666666666667,1513
,,0.344,-0.72,34137.13,733.6084,Cluster,19.0,,2.6,14.89,,3:40,External,,2007,Cluster_34137.1,True,34137.13,34137.509999999995,CLUSTER,False,3.6666666666666665,1517
,,0.344,-0.75,34137.15,733.6083,Metal Loss,14.0,,2.72,3.5,,2:39,External,,2007,Metal Loss_34137.2,True,34137.15,34137.53,METAL_LOSS,False,2.65,1518
,,0.344,-21.29,34859.79,722.8022,Metal Loss-Manufacturing Anomaly,15.0,,0.59,0.87,,6:58,,,2007,Metal Loss-Manufacturing Anomaly_34859.8,True,34859.79,34860.17,METAL_LOSS_MFG,False,6.966666666666667,1537
,,0.344,-22.81,34861.31,722.7324,Metal Loss-Manufacturing Anomaly,17.0,,0.71,0.71,,10:50,,,2007,Metal Loss-Manufacturing Anomaly_34861.3,True,34861.31,34861.689999999995,METAL_LOSS_MFG,False,10.833333333333334,1538
,,0.344,-0.8,34919.27,720.0421,Cluster,10.0,,0.61,3.27,,11:18,External,,2007,Cluster_34919.3,True,34919.27,34919.649999999994,CLUSTER,False,11.3,1541
,,0.344,-0.85,35581.29,720.0574,Metal Loss,15.0,,0.83,1.06,,5:59,External,,2007,Metal Loss_35581.3,True,35581.29,35581.67,METAL_LOSS,False,5.983333333333333,1561
,,0.344,-18.23,35798.42,721.1338,Metal Loss-Manufacturing Anomaly,18.0,,0.47,0.71,,6:16,,,2007,Metal Loss-Manufacturing Anomaly_35798.4,True,35798.42,35798.799999999996,METAL_LOSS_MFG,False,6.266666666666667,1567
,,0.344,-0.51,35820.7,721.0735,Cluster,32.0,,4.37,2.54,1.66,4:02,External,,2007,Cluster_35820.7,True,35820.7,35821.079999999994,CLUSTER,False,4.033333333333333,1569
,,0.344,-0.66,35820.85,721.0733,Metal Loss,18.0,,2.28,9.8,,4:54,External,,2007,Metal Loss_35820.8,True,35820.85,35821.229999999996,METAL_LOSS,False,4.9,1570
,,0.344,-0.71,35820.89,721.0732,Cluster,22.0,,1.6,7.23,1.85,8:16,External,,2007,Cluster_35820.9,True,35820.89,35821.27,CLUSTER,False,8.266666666666667,1571
,,0.344,-0.74,35820.93,721.0731,Metal Loss,13.0,,0.71,1.69,,10:53,External,,2007,Metal Loss_35820.9,True,35820.93,35821.31,METAL_LOSS,False,10.883333333333333,1572
,,0.344,-0.85,36460.28,719.5979,Metal Loss-Manufacturing Anomaly,10.0,,1.02,0.71,,6:58,,,2007,Metal Loss-Manufacturing Anomaly_36460.3,True,36460.28,36460.66,METAL_LOSS_MFG,False,6.966666666666667,1589
,,0.344,-34.12,38383.95,741.9433,Metal Loss-Manufacturing Anomaly,16.0,,3.78,2.52,,9:43,,,2007,Metal Loss-Manufacturing Anomaly_38383.9,True,38383.95,38384.329999999994,METAL_LOSS_MFG,False,9.716666666666667,1651
,,0.344,-28.08,39144.72,678.0669,Metal Loss,10.0,,0.98,1.18,,6:32,External,,2007,Metal Loss_39144.7,True,39144.72,39145.1,METAL_LOSS,False,6.533333333333333,1672
,,0.344,-21.94,39334.75,672.6224,Cluster,16.0,,4.36,8.99,,5:25,External,,2007,Cluster_39334.8,True,39334.75,39335.13,CLUSTER,False,5.416666666666667,1683
,,0.344,-0.03,39335.7,672.5915,Cluster,10.0,,2.33,12.3,,2:06,External,,2007,Cluster_39335.7,True,39335.7,39336.079999999994,CLUSTER,False,2.1,1685
,,0.344,-0.68,39405.56,675.4804,Cluster,17.0,,3.44,9.03,,8:55,External,,2007,Cluster_39405.6,True,39405.56,39405.939999999995,CLUSTER,False,8.916666666666666,1688
,,0.344,-35.02,39479.9,675.0699,Metal Loss,17.0,,0.79,0.91,,8:12,External,,2007,Metal Loss_39479.9,True,39479.9,39480.28,METAL_LOSS,False,8.2,1690
,,0.344,-0.07,39592.67,676.6229,Cluster,25.0,,4.07,6.33,1.73,8:40,External,,2007,Cluster_39592.7,True,39592.67,39593.05,CLUSTER,False,8.666666666666666,1699
,,0.344,-0.72,39593.33,676.7097,Cluster,18.0,,2.83,6.62,,7:38,External,,2007,Cluster_39593.3,True,39593.33,39593.71,CLUSTER,False,7.633333333333333,1700
,,0.344,-0.76,39593.37,676.7153,Cluster,27.0,,3.28,9.26,1.75,2:27,External,,2007,Cluster_39593.4,True,39593.37,39593.75,CLUSTER,False,2.45,1701
,,0.344,-18.92,40008.62,717.7519,Metal Loss-Manufacturing Anomaly,10.0,,1.46,0.71,,5:02,,,2007,Metal Loss-Manufacturing Anomaly_40008.6,True,40008.62,40009.0,METAL_LOSS_MFG,False,5.033333333333333,1721
,,0.344,-19.8,40009.5,717.7555,Metal Loss-Manufacturing Anomaly,10.0,,0.59,0.71,,8:37,,,2007,Metal Loss-Manufacturing Anomaly_40009.5,True,40009.5,40009.88,METAL_LOSS_MFG,False,8.616666666666667,1722
,,0.344,-39.01,40668.73,714.1151,Cluster,18.0,,1.97,1.47,,7:57,External,,2007,Cluster_40668.7,True,40668.73,40669.11,CLUSTER,False,7.95,1739
,,0.344,-20.89,41011.08,709.3366,Metal Loss-Manufacturing Anomaly,10.0,,3.03,1.3,,10:13,,,2007,Metal Loss-Manufacturing Anomaly_41011.1,True,41011.08,41011.46,METAL_LOSS_MFG,False,10.216666666666667,1754
,,0.344,-20.98,41131.05,710.941,Metal Loss-Manufacturing Anomaly,14.0,,3.66,1.02,,10:09,,,2007,Metal Loss-Manufacturing Anomaly_41131.1,True,41131.05,41131.43,METAL_LOSS_MFG,False,10.15,1758
,,0.344,-17.77,41163.99,711.6486,Metal Loss-Manufacturing Anomaly,12.0,,4.17,1.77,,2:09,,,2007,Metal Loss-Manufacturing Anomaly_41164.0,True,41163.99,41164.369999999995,METAL_LOSS_MFG,False,2.15,1760
,,0.344,-28.33,41174.55,711.8432,Metal Loss-Manufacturing Anomaly,11.0,,0.47,0.59,,11:58,,,2007,Metal Loss-Manufacturing Anomaly_41174.6,True,41174.55,41174.93,METAL_LOSS_MFG,False,11.966666666666667,1764
,,0.344,-0.72,41466.16,710.3511,Cluster,29.0,,5.0,10.54,1.66,4:44,External,,2007,Cluster_41466.2,True,41466.16,41466.54,CLUSTER,False,4.733333333333333,1773
,,0.344,-0.73,41466.18,710.3507,Cluster,21.0,,5.56,2.58,1.72,6:45,External,,2007,Cluster_41466.2,True,41466.18,41466.56,CLUSTER,False,6.75,1774
,,0.344,-0.82,41466.26,710.3486,Cluster,14.0,,0.97,3.27,,3:19,External,,2007,Cluster_41466.3,True,41466.26,41466.64,CLUSTER,False,3.3166666666666664,1775
,,0.344,-20.52,41485.96,709.7136,Cluster,15.0,,4.38,3.16,,9:33,External,,2007,Cluster_41486.0,True,41485.96,41486.34,CLUSTER,False,9.55,1776
,,0.344,-20.8,41486.24,709.7041,Cluster,17.0,,2.56,2.39,,10:16,External,,2007,Cluster_41486.2,True,41486.24,41486.619999999995,CLUSTER,False,10.266666666666667,1777
,,0.344,-21.15,41486.59,709.6922,Metal Loss,15.0,,1.14,1.26,,10:09,External,,2007,Metal Loss_41486.6,True,41486.59,41486.969999999994,METAL_LOSS,False,10.15,1778
,,0.344,-21.34,41486.78,709.6857,Cluster,12.0,,4.25,3.16,,10:13,External,,2007,Cluster_41486.8,True,41486.78,41487.16,CLUSTER,False,10.216666666666667,1779
,,0.344,-35.98,41501.43,709.1821,Metal Loss,10.0,,2.52,0.75,,9:33,External,,2007,Metal Loss_41501.4,True,41501.43,41501.81,METAL_LOSS,False,9.55,1780
,,0.344,-36.87,41502.32,709.151,Metal Loss,14.0,,4.25,0.94,,8:10,External,,2007,Metal Loss_41502.3,True,41502.32,41502.7,METAL_LOSS,False,8.166666666666666,1781
,,0.344,-37.98,41503.42,709.1124,Metal Loss,10.0,,1.18,0.83,,9:22,External,,2007,Metal Loss_41503.4,True,41503.42,41503.8,METAL_LOSS,False,9.366666666666667,1782
,,0.344,-38.56,41504.01,709.092,Cluster,10.0,,4.39,5.72,,9:28,External,,2007,Cluster_41504.0,True,41504.01,41504.39,CLUSTER,False,9.466666666666667,1783
,,0.344,-39.02,41544.42,707.4963,Metal Loss,23.0,,0.94,1.3,1.87,7:47,External,,2007,Metal Loss_41544.4,True,41544.42,41544.8,METAL_LOSS,False,7.783333333333333,1785
,,0.344,-39.06,41544.45,707.4949,Metal Loss,11.0,,0.79,0.79,,8:49,External,,2007,Metal Loss_41544.4,True,41544.45,41544.829999999994,METAL_LOSS,False,8.816666666666666,1786
,,0.344,-0.74,41546.08,707.4225,Metal Loss,17.0,,2.76,0.59,,9:36,External,,2007,Metal Loss_41546.1,True,41546.08,41546.46,METAL_LOSS,False,9.6,1788
,,0.344,-31.12,41576.47,706.2497,Cluster,19.0,,2.21,1.8,,7:44,External,,2007,Cluster_41576.5,True,41576.47,41576.85,CLUSTER,False,7.733333333333333,1789
,,0.344,-36.01,41581.35,706.0938,Cluster,18.0,,5.2,4.15,,7:17,External,,2007,Cluster_41581.3,True,41581.35,41581.73,CLUSTER,False,7.283333333333333,1790
,,0.344,-8.33,41593.61,705.8259,Cluster,16.0,,3.71,3.96,,6:58,External,,2007,Cluster_41593.6,True,41593.61,41593.99,CLUSTER,False,6.966666666666667,1793
,,0.344,-20.19,41605.47,705.8339,Cluster,15.0,,3.43,1.22,,3:25,External,,2007,Cluster_41605.5,True,41605.47,41605.85,CLUSTER,False,3.4166666666666665,1794
,,0.344,-21.05,41606.33,705.8384,Metal Loss,13.0,,1.53,1.38,,3:21,External,,2007,Metal Loss_41606.3,True,41606.33,41606.71,METAL_LOSS,False,3.35,1795
,,0.344,-21.88,41607.15,705.8426,Cluster,23.0,,5.15,3.54,1.71,2:04,External,,2007,Cluster_41607.2,True,41607.15,41607.53,CLUSTER,False,2.066666666666667,1796
,,0.344,-22.21,41607.49,705.8444,Metal Loss,11.0,,1.42,0.91,,3:27,External,,2007,Metal Loss_41607.5,True,41607.49,41607.869999999995,METAL_LOSS,False,3.45,1797
,,0.344,-22.4,41607.68,705.8453,Cluster,25.0,,3.62,2.81,1.75,1:54,External,,2007,Cluster_41607.7,True,41607.68,41608.06,CLUSTER,False,1.9,1798
,,0.344,-23.08,41608.36,705.8488,Cluster,13.0,,1.69,1.2,,2:29,External,,2007,Cluster_41608.4,True,41608.36,41608.74,CLUSTER,False,2.4833333333333334,1799
,,0.344,-24.84,41610.12,705.8634,Cluster,13.0,,3.25,6.37,,9:19,External,,2007,Cluster_41610.1,True,41610.12,41610.5,CLUSTER,False,9.316666666666666,1800
,,0.344,-25.38,41610.66,705.8678,Cluster,10.0,,2.63,4.13,,9:46,External,,2007,Cluster_41610.7,True,41610.66,41611.04,CLUSTER,False,9.766666666666667,1801
,,0.344,-25.96,41611.24,705.8726,Cluster,17.0,,3.25,3.71,,9:44,External,,2007,Cluster_41611.2,True,41611.24,41611.619999999995,CLUSTER,False,9.733333333333333,1802
,,0.344,-29.18,41614.46,705.8991,Metal Loss,16.0,,1.1,0.59,,10:17,External,,2007,Metal Loss_41614.5,True,41614.46,41614.84,METAL_LOSS,False,10.283333333333333,1803
,,0.344,-1.78,41747.21,706.148,Metal Loss,13.0,,0.91,1.3,,9:30,External,,2007,Metal Loss_41747.2,True,41747.21,41747.59,METAL_LOSS,False,9.5,1837
,,0.344,-2.1,41787.46,708.138,Metal Loss-Manufacturing Anomaly,11.0,,0.43,0.71,,8:12,,,2007,Metal Loss-Manufacturing Anomaly_41787.5,True,41787.46,41787.84,METAL_LOSS_MFG,False,8.2,1841
,,0.344,-0.77,43597.89,701.6441,Cluster,14.0,,2.4,7.67,,4:45,External,,2007,Cluster_43597.9,True,43597.89,43598.27,CLUSTER,False,4.75,1897
,,0.344,-0.8,43677.48,700.3641,Cluster,16.0,,1.32,7.54,,4:36,External,,2007,Cluster_43677.5,True,43677.48,43677.86,CLUSTER,False,4.6,1901
,,0.344,-20.73,43925.26,701.9519,Metal Loss-Manufacturing Anomaly,15.0,,2.32,0.59,,7:51,,,2007,Metal Loss-Manufacturing Anomaly_43925.3,True,43925.26,43925.64,METAL_LOSS_MFG,False,7.85,1908
,,0.344,-24.44,43928.97,701.9672,Metal Loss-Manufacturing Anomaly,14.0,,3.03,0.71,,9:08,,,2007,Metal Loss-Manufacturing Anomaly_43929.0,True,43928.97,43929.35,METAL_LOSS_MFG,False,9.133333333333333,1909
,,0.344,-25.96,43930.49,701.9641,Metal Loss-Manufacturing Anomaly,13.0,,3.46,0.94,,9:33,,,2007,Metal Loss-Manufacturing Anomaly_43930.5,True,43930.49,43930.869999999995,METAL_LOSS_MFG,False,9.55,1910
,,0.344,-25.98,43930.51,701.964,Metal Loss-Manufacturing Anomaly,27.0,,3.42,0.55,,9:23,,,2007,Metal Loss-Manufacturing Anomaly_43930.5,True,43930.51,43930.89,METAL_LOSS_MFG,False,9.383333333333333,1911
,,0.344,-5.46,43949.85,701.8126,Metal Loss,13.0,,1.58,1.42,,2:25,External,,2007,Metal Loss_43949.8,True,43949.85,43950.23,METAL_LOSS,False,2.4166666666666665,1913
,,0.344,-5.91,43950.29,701.8019,Metal Loss,10.0,,1.65,2.48,,2:28,External,,2007,Metal Loss_43950.3,True,43950.29,43950.67,METAL_LOSS,False,2.466666666666667,1914
,,0.344,-9.79,43954.18,701.7088,Cluster,13.0,,1.81,2.93,,9:26,External,,2007,Cluster_43954.2,True,43954.18,43954.56,CLUSTER,False,9.433333333333334,1915
,,0.344,-11.93,43956.32,701.6575,Cluster,11.0,,2.28,1.91,,2:15,External,,2007,Cluster_43956.3,True,43956.32,43956.7,CLUSTER,False,2.25,1916
,,0.344,-12.36,43956.74,701.6473,Cluster,12.0,,5.46,5.22,,1:43,External,,2007,Cluster_43956.7,True,43956.74,43957.119999999995,CLUSTER,False,1.7166666666666668,1917
,,0.344,-13.09,43957.47,701.6297,Metal Loss,12.0,,2.4,1.93,,2:21,External,,2007,Metal Loss_43957.5,True,43957.47,43957.85,METAL_LOSS,False,2.35,1918
,,0.344,-15.5,43959.89,701.5719,Metal Loss,12.0,,3.35,0.83,,9:25,External,,2007,Metal Loss_43959.9,True,43959.89,43960.27,METAL_LOSS,False,9.416666666666666,1919
,,0.344,-18.37,43962.76,701.504,Metal Loss,10.0,,2.24,1.42,,2:21,External,,2007,Metal Loss_43962.8,True,43962.76,43963.14,METAL_LOSS,False,2.35,1920
,,0.344,-37.18,43981.57,700.8596,Metal Loss,11.0,,0.87,1.18,,5:14,Internal,,2007,Metal Loss_43981.6,True,43981.57,43981.95,METAL_LOSS,False,5.233333333333333,1921
,,0.344,-0.71,43985.28,700.6769,Cluster,16.0,,3.58,7.42,,10:38,External,,2007,Cluster_43985.3,True,43985.28,43985.66,CLUSTER,False,10.633333333333333,1923
,,0.344,-1.18,44640.11,697.2894,Metal Loss,13.0,,0.87,0.83,,6:38,External,,2007,Metal Loss_44640.1,True,44640.11,44640.49,METAL_LOSS,False,6.633333333333333,1946
,,0.344,-2.41,44641.35,697.2719,Metal Loss,12.0,,1.02,0.98,,4:49,External,,2007,Metal Loss_44641.3,True,44641.35,44641.73,METAL_LOSS,False,4.816666666666666,1947
,,0.344,-3.02,44641.95,697.2633,Metal Loss,20.0,,1.38,1.3,1.86,4:51,External,,2007,Metal Loss_44641.9,True,44641.95,44642.329999999994,METAL_LOSS,False,4.85,1948
,,0.344,-3.55,44642.49,697.2557,Metal Loss,22.0,,1.1,0.83,1.87,4:46,External,,2007,Metal Loss_44642.5,True,44642.49,44642.869999999995,METAL_LOSS,False,4.766666666666667,1949
,,0.344,-9.05,44647.98,697.1778,Cluster,16.0,,6.84,3.81,,4:42,External,,2007,Cluster_44648.0,True,44647.98,44648.36,CLUSTER,False,4.7,1950
,,0.344,-20.15,44698.12,696.1631,Metal Loss,13.0,,1.22,1.1,,4:16,External,,2007,Metal Loss_44698.1,True,44698.12,44698.5,METAL_LOSS,False,4.266666666666667,1952
,,0.344,-20.75,44698.71,696.1486,Metal Loss,11.0,,1.1,1.1,,4:35,External,,2007,Metal Loss_44698.7,True,44698.71,44699.09,METAL_LOSS,False,4.583333333333333,1953
,,0.344,-21.25,44699.21,696.1362,Cluster,20.0,,3.23,3.77,1.79,7:38,External,,2007,Cluster_44699.2,True,44699.21,44699.59,CLUSTER,False,7.633333333333333,1954
,,0.344,-22.98,44700.94,696.0937,Metal Loss,10.0,,1.3,1.26,,7:56,External,,2007,Metal Loss_44700.9,True,44700.94,44701.32,METAL_LOSS,False,7.933333333333334,1955
,,0.344,-23.27,44701.23,696.0865,Metal Loss,10.0,,0.91,0.91,,4:43,External,,2007,Metal Loss_44701.2,True,44701.23,44701.61,METAL_LOSS,False,4.716666666666667,1956
,,0.344,-25.85,44703.81,696.023,Metal Loss-Manufacturing Anomaly,11.0,,0.47,0.83,,3:55,,,2007,Metal Loss-Manufacturing Anomaly_44703.8,True,44703.81,44704.189999999995,METAL_LOSS_MFG,False,3.9166666666666665,1957
,,0.344,-38.87,44757.04,694.8058,Cluster,14.0,,2.92,2.66,,6:17,External,,2007,Cluster_44757.0,True,44757.04,44757.42,CLUSTER,False,6.283333333333333,1959
