joint_number,joint_length,wall_thickness,dist_upstream_weld,dist_downstream_weld,log_distance,event_type,orientation,depth_percent,depth_inches,od_reduction_pct,od_reduction_in,length,width,clock_position,comments,Anomalies per Joint,Tool Velocity [ft/s],elevation,Seam Position (TFI),Tool   (TFI),Seam Anomaly  (TFI),mop,smys,Seam Type,pdesign,B31G Psafe [PSI],B31G Pburst [PSI],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned,event_type_normalized,is_reference,clock_decimal,original_index,corrected_distance
11580.0,,0.344,-25.35,14.75,41676.17,Metal Loss,External,17.0,0.058,,,1.93,3.07,9:43,Repaired?,,1.0,130.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,1449.69,2012.87,,,,,,,2015,Metal Loss_41676.2,True,41676.17,41676.17,METAL_LOSS,False,9.716666666666667,2264,41673.71567331671
11580.0,,0.344,-25.49,14.61,41676.31,Metal Loss,External,36.0,0.124,,,0.75,1.34,8:30,Repaired?,,1.0,130.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.28,2033.11,1534.72,2130.92,1536.52,2133.42,0.76,1.84,2015,Metal Loss_41676.3,True,41676.31,41676.31,METAL_LOSS,False,8.5,2265,41673.76165336658
11580.0,,0.344,-25.64,14.46,41676.46,Metal Loss,External,39.0,0.134,,,0.63,1.39,8:35,Repaired?,,1.0,130.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.39,2036.05,1537.06,2134.18,1538.66,2136.39,0.75,1.84,2015,Metal Loss_41676.5,True,41676.46,41676.46,METAL_LOSS,False,8.583333333333334,2266,41673.810917705734
11580.0,,0.344,-25.96,14.14,41676.78,Metal Loss,External,17.0,0.058,,,0.79,1.34,8:37,Repaired?,,1.0,130.43,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.73,2042.08,,,,,,,2015,Metal Loss_41676.8,True,41676.78,41676.78,METAL_LOSS,False,8.616666666666667,2267,41673.91601496259
11580.0,,0.344,-26.38,13.72,41677.2,Metal Loss,External,19.0,0.065,,,0.63,1.06,10:17,Repaired?,,1.0,130.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.13,2044.02,,,,,,,2015,Metal Loss_41677.2,True,41677.2,41677.2,METAL_LOSS,False,10.283333333333333,2268,41674.05395511222
11580.0,,0.344,-26.6,13.5,41677.42,Metal Loss,External,20.0,0.069,,,1.5,1.77,9:42,Repaired?,,1.0,130.38,,MFL-A/XT,,1160.0,65000.0,,1342.0,1455.18,2020.48,1524.84,2117.2,1526.07,2118.91,0.76,1.83,2015,Metal Loss_41677.4,True,41677.42,41677.42,METAL_LOSS,False,9.7,2269,41674.12620947631
11580.0,,0.344,-26.99,13.11,41677.81,Metal Loss,External,12.0,0.041,,,1.81,1.73,10:06,Repaired?,,1.0,130.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41677.8,True,41677.81,41677.81,METAL_LOSS,False,10.1,2270,41674.2542967581
11580.0,,0.344,-27.83,12.27,41678.65,Metal Loss,External,10.0,0.034,,,1.85,2.87,10:07,,,1.0,130.28,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41678.7,True,41678.65,41678.65,METAL_LOSS,False,10.116666666666667,2273,41674.53017705736
11580.0,,0.344,-28.66,11.44,41679.48,Metal Loss,External,16.0,0.055,,,1.18,1.34,10:13,,,1.0,130.21,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.54,2034.86,,,,,,,2015,Metal Loss_41679.5,True,41679.48,41679.48,METAL_LOSS,False,10.216666666666667,2274,41674.802773067335
11580.0,,0.344,-39.03,1.07,41689.85,Metal Loss,External,13.0,0.045,,,0.83,3.39,2:50,,,1.0,129.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.78,2043.53,,,,,,,2015,Metal Loss_41689.8,True,41689.85,41689.85,METAL_LOSS,False,2.8333333333333335,2275,41678.20858104738
11580.0,,0.344,-39.86,0.24,41690.68,Metal Loss,External,13.0,0.045,,,0.83,1.02,3:29,near girth weld,,1.0,129.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.78,2043.53,,,,,,,2015,Metal Loss_41690.7,True,41690.68,41690.68,METAL_LOSS,False,3.4833333333333334,2276,41678.48117705736
11580.0,,0.344,-39.95,0.15,41690.77,Metal Loss,External,11.0,0.038,,,0.43,1.26,2:27,near girth weld,,1.0,129.29,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41690.8,True,41690.77,41690.77,METAL_LOSS,False,2.45,2277,41678.51073566084
11590.0,,0.344,-0.04,39.94,41690.96,Metal Loss,External,11.0,0.038,,,0.59,0.79,3:55,affecting girth weld,,0.7,129.27,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41691.0,True,41690.96,41690.96,METAL_LOSS,False,3.9166666666666665,2279,41678.58689344672
11590.0,,0.344,-0.23,39.75,41691.15,Metal Loss,External,15.0,0.052,,,0.79,1.34,4:09,,,0.7,129.26,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.45,2043.07,,,,,,,2015,Metal Loss_41691.2,True,41691.15,41691.15,METAL_LOSS,False,4.15,2280,41678.71463731866
11590.0,,0.344,-0.23,39.75,41691.15,Metal Loss,External,13.0,0.045,,,1.61,0.71,4:33,,,0.7,129.26,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.53,2029.3,,,,,,,2015,Metal Loss_41691.2,True,41691.15,41691.15,METAL_LOSS,False,4.55,2281,41678.71463731866
11590.0,,0.344,-0.83,39.15,41691.75,Metal Loss,External,13.0,0.045,,,1.61,3.62,1:19,,,0.7,129.21,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.35,2029.04,,,,,,,2015,Metal Loss_41691.8,True,41691.75,41691.75,METAL_LOSS,False,1.3166666666666667,2282,41679.11803901951
11590.0,,0.344,-0.91,39.07,41691.83,Metal Loss,External,11.0,0.038,,,1.06,3.03,2:29,,,0.7,129.2,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41691.8,True,41691.83,41691.83,METAL_LOSS,False,2.4833333333333334,2283,41679.171825912956
11590.0,,0.344,-0.94,39.04,41691.86,Cluster,External,23.0,0.079,,,1.73,2.49,3:36,,,0.7,129.2,,,,1160.0,65000.0,,1342.0,1444.85,2006.14,1512.69,2100.33,1518.3,2108.13,0.77,1.81,2015,Cluster_41691.9,True,41691.86,41691.86,CLUSTER,False,3.6,2284,41679.191995998
11590.0,,0.344,-9.51,30.47,41700.43,Metal Loss,External,14.0,0.048,,,0.59,1.14,10:01,,,0.7,128.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.62,2046.09,,,,,,,2015,Metal Loss_41700.4,True,41700.43,41700.43,METAL_LOSS,False,10.016666666666667,2285,41684.95391695848
11590.0,,0.344,-9.82,30.16,41700.74,Metal Loss,External,13.0,0.045,,,0.94,1.3,9:40,,,0.7,128.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.63,2041.93,,,,,,,2015,Metal Loss_41700.7,True,41700.74,41700.74,METAL_LOSS,False,9.666666666666666,2286,41685.16234117058
11590.0,,0.344,-10.06,29.92,41700.98,Metal Loss,External,11.0,0.038,,,0.83,1.26,1:45,,,0.7,128.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41701.0,True,41700.98,41700.98,METAL_LOSS,False,1.75,2287,41685.323701850924
11590.0,,0.344,-10.08,29.9,41701.0,Metal Loss,External,16.0,0.055,,,0.87,1.18,9:38,,,0.7,128.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.18,2041.3,,,,,,,2015,Metal Loss_41701.0,True,41701.0,41701.0,METAL_LOSS,False,9.633333333333333,2288,41685.33714857429
11590.0,,0.344,-10.43,29.55,41701.36,Metal Loss,External,12.0,0.041,,,1.5,1.3,2:29,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41701.4,True,41701.36,41701.36,METAL_LOSS,False,2.4833333333333334,2289,41685.5791895948
11590.0,,0.344,-10.49,29.49,41701.41,Metal Loss,External,16.0,0.055,,,0.47,0.94,2:02,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.36,2047.11,,,,,,,2015,Metal Loss_41701.4,True,41701.41,41701.41,METAL_LOSS,False,2.033333333333333,2290,41685.6128064032
11590.0,,0.344,-10.53,29.45,41701.45,Cluster,External,23.0,0.079,,,1.14,3.92,10:12,,,0.7,128.51,,,,1160.0,65000.0,,1342.0,1460.92,2028.46,1531.36,2126.25,1534.97,2131.26,0.76,1.83,2015,Cluster_41701.4,True,41701.45,41701.45,CLUSTER,False,10.2,2291,41685.639699849926
11590.0,,0.344,-10.58,29.4,41701.5,Metal Loss,External,13.0,0.045,,,0.32,0.59,9:42,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.54,2048.76,,,,,,,2015,Metal Loss_41701.5,True,41701.5,41701.5,METAL_LOSS,False,9.7,2292,41685.67331665833
11590.0,,0.344,-10.59,29.39,41701.51,Metal Loss,External,18.0,0.062,,,0.32,1.85,2:38,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.26,2048.36,,,,,,,2015,Metal Loss_41701.5,True,41701.51,41701.51,METAL_LOSS,False,2.6333333333333333,2293,41685.68004002001
11590.0,,0.344,-10.63,29.35,41701.56,Metal Loss,External,10.0,0.034,,,1.46,2.28,8:03,,,0.7,128.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41701.6,True,41701.56,41701.56,METAL_LOSS,False,8.05,2294,41685.71365682841
11590.0,,0.344,-10.81,29.17,41701.73,Cluster,External,25.0,0.086,,,3.32,2.54,8:32,,,0.7,128.5,,,,1160.0,65000.0,,1342.0,1391.79,1932.47,1447.06,2009.2,1466.93,2036.79,0.8,1.73,2015,Cluster_41701.7,True,41701.73,41701.73,CLUSTER,False,8.533333333333333,2295,41685.827953976994
11590.0,,0.344,-10.94,29.04,41701.86,Metal Loss,External,38.0,0.131,,,1.42,2.13,9:41,,,0.7,128.49,,MFL-A/XT,,1160.0,65000.0,,1342.0,1434.25,1991.42,1498.87,2081.14,1505.49,2090.34,0.77,1.79,2015,Metal Loss_41701.9,True,41701.86,41701.86,METAL_LOSS,False,9.683333333333334,2296,41685.91535767884
11590.0,,0.344,-11.0,28.98,41701.92,Metal Loss,External,12.0,0.041,,,0.55,0.59,8:32,,,0.7,128.49,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41701.9,True,41701.92,41701.92,METAL_LOSS,False,8.533333333333333,2297,41685.95569784892
11590.0,,0.344,-11.13,28.85,41702.05,Metal Loss,External,11.0,0.038,,,1.34,1.69,2:32,,,0.7,128.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41702.1,True,41702.05,41702.05,METAL_LOSS,False,2.533333333333333,2298,41686.04310155078
11590.0,,0.344,-11.2,28.78,41702.12,Metal Loss,External,12.0,0.041,,,1.65,0.59,8:34,,,0.7,128.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41702.1,True,41702.12,41702.12,METAL_LOSS,False,8.566666666666666,2299,41686.09016508254
11590.0,,0.344,-11.21,28.77,41702.13,Metal Loss,External,10.0,0.034,,,1.14,0.94,8:45,,,0.7,128.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41702.1,True,41702.13,41702.13,METAL_LOSS,False,8.75,2300,41686.09688844422
11590.0,,0.344,-11.45,28.53,41702.37,Metal Loss,External,10.0,0.034,,,1.58,1.69,8:06,,,0.7,128.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41702.4,True,41702.37,41702.37,METAL_LOSS,False,8.1,2301,41686.25824912456
11590.0,,0.344,-11.46,28.52,41702.39,Metal Loss,External,12.0,0.041,,,1.38,0.59,8:32,,,0.7,128.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41702.4,True,41702.39,41702.39,METAL_LOSS,False,8.533333333333333,2302,41686.27169584792
11590.0,,0.344,-11.53,28.45,41702.45,Metal Loss,External,12.0,0.041,,,1.46,0.67,7:32,,,0.7,128.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41702.4,True,41702.45,41702.45,METAL_LOSS,False,7.533333333333333,2303,41686.312036018004
11590.0,,0.344,-11.74,28.24,41702.66,Metal Loss,External,15.0,0.052,,,0.32,0.75,9:17,,,0.7,128.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.43,2048.6,,,,,,,2015,Metal Loss_41702.7,True,41702.66,41702.66,METAL_LOSS,False,9.283333333333333,2304,41686.45322661331
11590.0,,0.344,-11.78,28.2,41702.7,Metal Loss,External,11.0,0.038,,,0.32,1.26,9:50,,,0.7,128.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41702.7,True,41702.7,41702.7,METAL_LOSS,False,9.833333333333334,2305,41686.48012006003
11590.0,,0.344,-11.8,28.18,41702.72,Metal Loss,External,10.0,0.034,,,0.32,0.98,9:20,,,0.7,128.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41702.7,True,41702.72,41702.72,METAL_LOSS,False,9.333333333333334,2306,41686.49356678339
11590.0,,0.344,-11.82,28.16,41702.74,Metal Loss,External,14.0,0.048,,,0.43,1.89,8:48,,,0.7,128.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.85,2047.79,,,,,,,2015,Metal Loss_41702.7,True,41702.74,41702.74,METAL_LOSS,False,8.8,2307,41686.50701350675
11590.0,,0.344,-11.83,28.15,41702.75,Metal Loss,External,11.0,0.038,,,0.32,0.59,8:32,,,0.7,128.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41702.8,True,41702.75,41702.75,METAL_LOSS,False,8.533333333333333,2308,41686.51373686844
11590.0,,0.344,-11.84,28.14,41702.76,Metal Loss,External,13.0,0.045,,,0.55,1.73,9:47,,,0.7,128.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.26,2046.98,,,,,,,2015,Metal Loss_41702.8,True,41702.76,41702.76,METAL_LOSS,False,9.783333333333333,2309,41686.52046023012
11590.0,,0.344,-11.92,28.06,41702.85,Metal Loss,External,11.0,0.038,,,0.91,0.71,7:46,,,0.7,128.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41702.8,True,41702.85,41702.85,METAL_LOSS,False,7.766666666666667,2310,41686.58097048524
11590.0,,0.344,-11.97,28.01,41702.89,Metal Loss,External,18.0,0.062,,,0.94,1.1,8:51,,,0.7,128.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.21,2038.57,,,,,,,2015,Metal Loss_41702.9,True,41702.89,41702.89,METAL_LOSS,False,8.85,2311,41686.60786393197
11590.0,,0.344,-12.14,27.84,41703.06,Metal Loss,External,13.0,0.045,,,0.91,1.85,8:47,,,0.7,128.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.02,2042.48,,,,,,,2015,Metal Loss_41703.1,True,41703.06,41703.06,METAL_LOSS,False,8.783333333333333,2312,41686.722161080535
11590.0,,0.344,-12.14,27.84,41703.06,Metal Loss,External,16.0,0.055,,,0.98,0.63,8:32,,,0.7,128.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.51,2038.99,,,,,,,2015,Metal Loss_41703.1,True,41703.06,41703.06,METAL_LOSS,False,8.533333333333333,2313,41686.722161080535
11590.0,,0.344,-12.15,27.83,41703.07,Metal Loss,External,23.0,0.079,,,1.14,1.85,10:17,,,0.7,128.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1460.67,2028.11,1531.07,2125.86,1532.39,2127.68,0.76,1.83,2015,Metal Loss_41703.1,True,41703.07,41703.07,METAL_LOSS,False,10.283333333333333,2314,41686.72888444222
11590.0,,0.344,-12.41,27.57,41703.33,Metal Loss,External,10.0,0.034,,,1.73,1.73,2:30,,,0.7,128.44,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41703.3,True,41703.33,41703.33,METAL_LOSS,False,2.5,2315,41686.903691845924
11590.0,,0.344,-12.88,27.1,41703.8,Metal Loss,External,14.0,0.048,,,0.71,1.14,9:34,,,0.7,128.42,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.65,2044.73,,,,,,,2015,Metal Loss_41703.8,True,41703.8,41703.8,METAL_LOSS,False,9.566666666666666,2316,41687.219689844926
11590.0,,0.344,-16.35,23.63,41707.27,Metal Loss,External,11.0,0.038,,,1.81,1.18,9:47,,,0.7,128.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41707.3,True,41707.27,41707.27,METAL_LOSS,False,9.783333333333333,2317,41689.552696348175
11590.0,,0.344,-16.79,23.19,41707.71,Metal Loss,External,12.0,0.041,,,1.18,0.91,9:37,,,0.7,128.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41707.7,True,41707.71,41707.71,METAL_LOSS,False,9.616666666666667,2318,41689.84852426213
11590.0,,0.344,-16.8,23.18,41707.72,Metal Loss,External,20.0,0.069,,,0.87,0.98,10:00,,,0.7,128.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.24,2038.62,1539.71,2137.84,1540.17,2138.48,0.75,1.84,2015,Metal Loss_41707.7,True,41707.72,41707.72,METAL_LOSS,False,10.0,2319,41689.85524762381
11590.0,,0.344,-17.05,22.93,41707.97,Metal Loss,External,15.0,0.052,,,1.3,1.69,10:33,,,0.7,128.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.19,2032.99,,,,,,,2015,Metal Loss_41708.0,True,41707.97,41707.97,METAL_LOSS,False,10.55,2320,41690.023331665834
11590.0,,0.344,-17.12,22.86,41708.04,Metal Loss,External,15.0,0.052,,,0.67,0.59,9:59,,,0.7,128.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.85,2045.02,,,,,,,2015,Metal Loss_41708.0,True,41708.04,41708.04,METAL_LOSS,False,9.983333333333333,2321,41690.0703951976
11590.0,,0.344,-18.32,21.66,41709.24,Metal Loss,External,13.0,0.045,,,1.38,1.77,9:40,,,0.7,128.42,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.09,2034.23,,,,,,,2015,Metal Loss_41709.2,True,41709.24,41709.24,METAL_LOSS,False,9.666666666666666,2322,41690.8771985993
11590.0,,0.344,-19.04,20.94,41709.96,Metal Loss,External,15.0,0.052,,,0.55,0.87,10:01,,,0.7,128.44,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.83,2046.38,,,,,,,2015,Metal Loss_41710.0,True,41709.96,41709.96,METAL_LOSS,False,10.016666666666667,2323,41691.36128064032
11590.0,,0.344,-20.26,19.72,41711.18,Metal Loss,External,14.0,0.048,,,0.59,1.18,10:02,,,0.7,128.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.72,2046.22,,,,,,,2015,Metal Loss_41711.2,True,41711.18,41711.18,METAL_LOSS,False,10.033333333333333,2324,41692.18153076538
11590.0,,0.344,-20.94,19.04,41711.86,Metal Loss,External,14.0,0.048,,,0.67,1.77,9:55,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.99,2045.21,,,,,,,2015,Metal Loss_41711.9,True,41711.86,41711.86,METAL_LOSS,False,9.916666666666666,2325,41692.63871935968
11590.0,,0.344,-21.02,18.96,41711.94,Metal Loss,External,11.0,0.038,,,0.63,0.59,8:37,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41711.9,True,41711.94,41711.94,METAL_LOSS,False,8.616666666666667,2326,41692.69250625313
11590.0,,0.344,-21.02,18.96,41711.95,Metal Loss,External,14.0,0.048,,,0.59,0.59,8:45,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.62,2046.09,,,,,,,2015,Metal Loss_41711.9,True,41711.95,41711.95,METAL_LOSS,False,8.75,2327,41692.69922961481
11590.0,,0.344,-21.2,18.78,41712.12,Metal Loss,External,10.0,0.034,,,0.98,1.34,10:25,,,0.7,128.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41712.1,True,41712.12,41712.12,METAL_LOSS,False,10.416666666666666,2328,41692.813526763384
11590.0,,0.344,-21.27,18.71,41712.2,Metal Loss,External,17.0,0.058,,,1.46,1.69,9:14,,,0.7,128.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,1459.4,2026.35,,,,,,,2015,Metal Loss_41712.2,True,41712.2,41712.2,METAL_LOSS,False,9.233333333333333,2329,41692.867313656825
11590.0,,0.344,-21.29,18.69,41712.21,Metal Loss,External,11.0,0.038,,,1.06,0.75,9:47,,,0.7,128.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41712.2,True,41712.21,41712.21,METAL_LOSS,False,9.783333333333333,2330,41692.87403701851
11590.0,,0.344,-21.62,18.36,41712.54,Metal Loss,External,12.0,0.041,,,1.65,0.75,7:54,,,0.7,128.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41712.5,True,41712.54,41712.54,METAL_LOSS,False,7.9,2331,41693.095907953975
11590.0,,0.344,-21.79,18.19,41712.71,Metal Loss,External,10.0,0.034,,,0.55,1.14,9:47,,,0.7,128.55,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41712.7,True,41712.71,41712.71,METAL_LOSS,False,9.783333333333333,2332,41693.21020510255
11590.0,,0.344,-21.88,18.1,41712.8,Metal Loss,External,11.0,0.038,,,0.47,0.87,10:13,,,0.7,128.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41712.8,True,41712.8,41712.8,METAL_LOSS,False,10.216666666666667,2333,41693.27071535768
11590.0,,0.344,-21.99,17.99,41712.91,Metal Loss,External,37.0,0.127,,,1.81,1.53,7:57,,,0.7,128.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,1416.37,1966.6,1477.2,2051.06,1486.4,2063.83,0.79,1.77,2015,Metal Loss_41712.9,True,41712.91,41712.91,METAL_LOSS,False,7.95,2334,41693.34467233617
11590.0,,0.344,-22.17,17.81,41713.09,Metal Loss,External,11.0,0.038,,,0.63,1.02,9:45,,,0.7,128.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41713.1,True,41713.09,41713.09,METAL_LOSS,False,9.75,2335,41693.465692846425
11590.0,,0.344,-22.46,17.52,41713.38,Metal Loss,External,31.0,0.107,,,0.79,2.28,10:15,,,0.7,128.59,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.1,2034.26,1535.87,2132.52,1537.31,2134.52,0.76,1.84,2015,Metal Loss_41713.4,True,41713.38,41713.38,METAL_LOSS,False,10.25,2336,41693.660670335164
11590.0,,0.344,-22.73,17.25,41713.65,Metal Loss,External,15.0,0.052,,,0.94,2.05,10:07,,,0.7,128.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.68,2040.61,,,,,,,2015,Metal Loss_41713.7,True,41713.65,41713.65,METAL_LOSS,False,10.116666666666667,2337,41693.84220110055
11590.0,,0.344,-22.75,17.23,41713.67,Metal Loss,External,10.0,0.034,,,0.47,0.91,10:47,,,0.7,128.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41713.7,True,41713.67,41713.67,METAL_LOSS,False,10.783333333333333,2338,41693.85564782391
11590.0,,0.344,-22.77,17.21,41713.69,Metal Loss,External,33.0,0.114,,,0.71,1.02,9:35,,,0.7,128.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.51,2036.21,1537.42,2134.67,1538.76,2136.53,0.75,1.84,2015,Metal Loss_41713.7,True,41713.69,41713.69,METAL_LOSS,False,9.583333333333334,2339,41693.86909454728
11590.0,,0.344,-23.64,16.34,41714.57,Metal Loss,External,10.0,0.034,,,0.71,0.94,9:41,,,0.7,128.67,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41714.6,True,41714.57,41714.57,METAL_LOSS,False,9.683333333333334,2340,41694.46075037519
11590.0,,0.344,-23.79,16.19,41714.71,Metal Loss,External,18.0,0.062,,,0.83,1.22,7:43,,,0.7,128.68,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.86,2040.86,,,,,,,2015,Metal Loss_41714.7,True,41714.71,41714.71,METAL_LOSS,False,7.716666666666667,2341,41694.55487743872
11590.0,,0.344,-23.82,16.16,41714.75,Metal Loss,External,13.0,0.045,,,1.14,1.02,8:08,,,0.7,128.68,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.18,2038.53,,,,,,,2015,Metal Loss_41714.8,True,41714.75,41714.75,METAL_LOSS,False,8.133333333333333,2342,41694.581770885445
11590.0,,0.344,-23.83,16.15,41714.75,Metal Loss,External,10.0,0.034,,,1.61,0.63,10:05,,,0.7,128.69,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41714.8,True,41714.75,41714.75,METAL_LOSS,False,10.083333333333334,2343,41694.581770885445
11590.0,,0.344,-24.35,15.63,41715.27,Metal Loss,External,10.0,0.034,,,1.06,1.5,9:53,,,0.7,128.73,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41715.3,True,41715.27,41715.27,METAL_LOSS,False,9.883333333333333,2344,41694.93138569284
11590.0,,0.344,-24.53,15.45,41715.45,Metal Loss,External,11.0,0.038,,,1.14,1.46,7:58,,,0.7,128.74,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41715.4,True,41715.45,41715.45,METAL_LOSS,False,7.966666666666667,2345,41695.0524062031
11590.0,,0.344,-24.92,15.06,41715.84,Metal Loss,External,14.0,0.048,,,0.63,1.42,9:39,,,0.7,128.77,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.42,2045.8,,,,,,,2015,Metal Loss_41715.8,True,41715.84,41715.84,METAL_LOSS,False,9.65,2346,41695.31461730865
11590.0,,0.344,-24.92,15.06,41715.84,Metal Loss,External,11.0,0.038,,,0.51,1.18,8:52,,,0.7,128.77,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41715.8,True,41715.84,41715.84,METAL_LOSS,False,8.866666666666667,2347,41695.31461730865
11590.0,,0.344,-25.06,14.92,41715.98,Metal Loss,External,12.0,0.041,,,0.71,1.34,9:43,,,0.7,128.79,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_41716.0,True,41715.98,41715.98,METAL_LOSS,False,9.716666666666667,2348,41695.40874437219
11590.0,,0.344,-25.25,14.73,41716.18,Cluster,External,31.0,0.107,,,1.13,1.61,8:38,,,0.7,128.8,,,,1160.0,65000.0,,1342.0,1454.32,2019.29,1523.39,2115.19,1527.2,2120.48,0.76,1.82,2015,Cluster_41716.2,True,41716.18,41716.18,CLUSTER,False,8.633333333333333,2349,41695.5432116058
